ticker,104,52,26
AFL,0.2143,0.0354,-0.2361
CTSH,0.0307,0.3364,0.1433
WFC,-0.193,-0.069,-0.0816
ACN,0.5387,0.3686,0.1591
USDP,0.7806,0.4484
ALC,0.0878,-0.0106
GPK,0.3565,0.1303,0.1182
CZR,0.4306,0.4854,0.1611
A,0.7672,0.3686,0.0918
BTLCY,0.6545,0.7725,0.1326
VRT,0.2456,0.2009
AMGN,0.1393,0.0407,0.0795
ENTG,2.2354,0.6615,0.4504
BAC,0.637,0.4508,0.1123
REGN,-0.321,-0.0718,-0.0449
COST,0.262,0.0963,0.6815
APD,0.2117,0.1707,0.0548
AXP,0.2036,0.1522,-0.1417
QCOM,-0.1744,0.0281,0.0621
EXEL,-0.0715,-0.1956,-0.104
DIS,0.1595,0.2923,0.1624
DISH,-0.424,-0.5034,-0.1926
AMZN,0.4199,0.299,0.7643
NLOK,0.2011,0.2871
ABT,0.3349,0.0427,0.0741
MSFT,0.4415,0.2388,0.8576
L,0.3565,0.3818,0.0797
PHM,0.8225,0.3738
PYPL,0.7325,0.4807,0.1894
SBUX,0.4747,0.2443,0.2717
AAPL,0.7933,0.4358,0.2763
FUPBY,0.1481,0.5229,0.543
PGR,0.4461,0.2325,0.1613
CRWD,1.6126,0.827
KN,-0.0848,-0.2176,-0.1126
PFE,0.1328,0.0541,0.3713
NVEE,1.5812,0.5412,-0.0506
MTX,0.4607,0.5245
VWO,0.0949,0.2804,0.1417
UBS,1.2684,0.9829,0.5539
PBA,0.02,-0.1024,0.0076
T,-0.0647,0.0386,0.0447
MSCI,1.0041,0.5772,0.3558
BYND,-0.2493,-0.1747,-0.3921
AXTA,-0.0326,-0.0451,0.0239
URBN,0.199,0.6054,0.0892
PHG,-0.294,0.1814,0.0926
DRE,0.3817,0.1521
AMN,0.8092,0.3665
DLR,0.0663,0.0592,0.0125
HBI,-0.2725,-0.2248,-0.1242
CME,0.4087,0.1788,0.0007
SCHW,0.4663,-0.0994,0.6143
CMRE,-0.6736,-0.2713,0.0992
PBYI,-0.548,-0.6054,-0.6044
SPLK,-0.1854,-0.1641,-0.2994
GE,0.2099,0.2093,-0.2316
USAC,0.3129,0.2029
IBM,-0.0842,0.0126,0.0286
GDDY,0.0769,0.1011,0.0999
PRU,0.5527,0.3299,0.0613
CMCSA,0.2004,0.2622,0.1326
GILD,-0.2777,-0.0826,-0.0554
OKE,0.4407,0.2619,0.7214
PSQ,-0.363,-0.2594
MEDP,0.5124,0.2351
UL,0.0789,0.0254,0.0457
AM,0.6598,0.5516
ITW,-0.1243,0.0162,-0.0074
XOM,0.1394,0.0757,-0.0441
NTTYY,0.225,0.1039
LRCX,0.9718,0.3981,0.2039
HL,1.3774,0.1704,-0.4035
JNJ,0.0851,0.0182,0.0993
EL,0.1877,0.4424,0.2582
SRLP,0.1534,0.3802
CSX,0.2576,0.1798,0.3141
WBA,-0.0144,-0.0885,-0.1556
CLX,0.0817,-0.3053
IRBT,0.1594,0.6563
FDX,0.495,-0.1026,-0.0552
AVY,0.6406,0.3326,0.0506
SLB,-0.3269,-0.185,-0.1537
BLL,0.4402,0.3737
ETY,0.0148,-0.0854,0.0287
FEYE,-0.0046,-0.0162,-0.1108
GFL,0.6668,0.399
EVOP,-0.0468,-0.3217,-0.0446
TWX,-0.0184,0.0248
POR,0.0739,-0.0425
NEM,0.0551,0.0234
SYF,0.3242,0.2308,-0.1856
C,0.0022,0.0738,-0.0201
UNH,0.2416,0.1427,0.5505
SMMNY,0.836,0.67,0.3188
HD,0.414,0.2296,0.6138
PEP,0.1539,0.0797,0.0639
NSRGY,0.2175,0.0807,0.1737
CVX,0.5163,0.2412,0.0037
XPO,0.0774,-0.1251,-0.2477
KMTUY,0.4215,0.04,0.0537
ACI,0.2643,0.0406
DASTY,0.5667,0.3838,0.1181
BAYRY,-0.1483,0.0979,-0.0671
SHLX,0.1255,0.2805,-0.2576
PNQI,0.263,0.4786,0.3271
WAB,1.2231,0.8624,0.6378
TRGP,0.0581,-0.1213,0.1512
GEL,0.3475,0.1704
RF,0.3499,0.3937,0.1796
AIZ,1.0303,0.6368,0.3906
PSA,0.2203,0.0587,-0.0197
REXR,0.4792,0.0981,0.2795
MCD,0.2061,0.0658,0.4036
SUN,0.0322,-0.0077,-0.108
BWA,-0.5122,-0.2099,-0.1899
MO,0.1444,0.2021
EMR,0.3906,0.5812,0.3238
NEE,0.2137,0.0505,0.4366
AVGO,0.479,0.3703
DWAHY,0.2203,0.425,0.2728
REYN,-0.0852,-0.0254
HLIO,1.1563,0.5878
MDT,0.1453,0.1938,0.1208
DEO,0.425,0.3765,0.1928
MRK,0.3346,0.1459,-0.0207
RXT,-0.3183,0.1305
NVS,0.0011,-0.0013,0.0371
HCA,0.6064,0.3837
UHAL,1.1698,1.1919,0.3469
KSS,0.4906,0.4505,-0.273
NFLX,0.6369,0.3619,0.2952
BABA,0.1332,-0.1379,0.0333
FB,0.3056,0.1884,0.4137
CEQP,0.8244,0.2348
NFG,0.2969,0.1358
VRX,-0.5384,0.4491,-0.1437
ET,0.3992,0.0422,-0.2979
TCOM,-0.2244,-0.037,-0.1542
TJX,0.144,0.0794,-0.0144
KR,0.8818,0.3594,0.0835
HALO,0.2729,0.5998
CVS,0.025,0.071,-0.0054
NKE,0.3081,0.1251,-0.0149
NVDA,1.6446,0.853,0.417
JPM,0.1384,0.2521,0.0645
OLP,0.2827,-0.0427,0.2962
ANIK,-0.2382,-0.2169,-0.1477
EXAS,0.0375,0.4304,0.1574
LYB,-0.0267,0.1942,0.0414
APA,-0.3274,-0.2993,-0.1719
F,0.9468,0.3643,0.8119
BKNG,0.2447,0.2571,0.1633
FMC,0.3058,0.1729
EXC,0.629,0.1843,0.0767
SONVY,0.5153,0.0968,-0.073
NXPI,0.4963,0.2024,-0.1164
AZO,0.6254,0.2287
OXY,-0.4076,-0.7601,-0.7468
PHR,-0.0778,0.7279,0.2312
ABBV,0.4403,0.2472,0.1444
PWR,1.6293,0.612
CL,0.0784,0.1073,0.0252
TGT,0.4799,0.0969,0.699
WM,0.4087,0.3267,0.1895
RHHBY,0.0647,0.0674,-0.0152
CIBR,0.4683,0.245
WMT,0.3888,0.1089,0.0683
XLU,-0.007,-0.0751,-0.096
LOW,0.6453,0.4054,1.4308
OSK,0.4662,0.1716
VMC,0.5612,0.2996
KLAC,1.1021,0.3198
FCFS,0.06,0.1692
WELL,0.488,0.0356
PGNY,1.5192,0.5534
ALB,2.7922,0.7038,0.0083
BA,0.8025,0.3189,0.1541
DD,0.3654,0.4066,0.1574
KDP,0.3164,-0.0389,0.0111
PAA,-0.3666,-0.4538,-0.2993
VNO,-0.322,-0.4341,-0.4715
LGF-B,-0.2227,-0.3787,-0.1949
QDEL,0.2381,0.987,0.9412
PPBI,0.323,0.1546,-0.2998
INTC,0.1174,0.0523,-0.0118
PTNQ,0.1898,0.0632
PI,1.2472,0.7726,-0.1446
ATRC,0.8992,0.2136
AQUA,1.2727,0.2286,0.0696
CERN,0.1869,0.4451,0.3578
DAVA,1.434,0.4133
IHE,-0.1072,-0.1068,-0.1713
BIDU,0.1173,0.2085,-0.1639
LYV,2.4726,1.6168,0.9058
NOC,0.1691,0.0762,0.0028
FOUR,0.1428,0.8176
SBGSY,0.6334,0.2571,0.8106
IART,0.2692,0.315,-0.0946
CSCO,0.4776,0.3527,0.1852
VFC,-0.1301,0.1606,0.1646
JCI,0.2779,0.0465,0.1227
KTOS,0.1411,0.2334
TSM,2.6372,0.537,0.0884
NGL,-0.7757,-0.3861,-0.3065
KMI,-0.0438,-0.2625,-0.0772
BAX,0.5701,0.2274,-0.0213
SPY,0.1222,0.0927,0.2943
RGLD,-0.0659,-0.1269
GSLC,0.3858,0.1754,0.0143
SMLP,0.7866,-0.0035
MA,0.1394,0.239,0.1026
KMX,0.2344,0.1472,0.334
D,-0.039,-0.0422
HOLX,0.1732,0.1005,0.136
LMT,0.2189,0.0628,0.038
BXS$A,0.2726,0.3384
ICE,0.3053,0.1793,0.0736
BDX,0.1345,0.0588,0.0333
TWNK,0.3475,0.1542
M,0.4244,0.133,-0.0265
CB,0.0312,0.0903,-0.045
TT,0.7493,0.3412
GOOGL,0.9456,0.433,1.447
PLNT,0.0925,-0.3764,-0.1848
CWEN,0.7563,0.2471,0.2047
VONE,0.762,0.5587,0.2815
ESRX,0.0316,0.2207,0.0402
IHG,1.2031,1.3049,0.8282
ZBH,-0.1863,0.0628
EPOKY,1.0735,0.2455,0.0861
LNT,0.0094,-0.0092
RMD,0.797,0.4657,0.2245
IP,0.2664,0.1024,-0.1891
NBIX,-0.1433,0.0203
NOV,-0.5391,-0.2236,-0.3746
SSDOY,0.9113,0.6233,0.4391
MET,0.4509,0.1563,0.494
ORLY,0.5289,0.1953
DCP,1.4748,0.7164
GM,-0.0857,0.1466,-0.0322
DOV,0.532,0.215
DISCA,0.2194,0.5122,0.1742
DSGX,0.7556,0.6367
SEE,0.8379,0.5976
WEC,0.4136,0.1378,-0.0056
FINX,0.9688,0.678
SO,0.0285,-0.1219,-0.006
SNY,-0.0048,-0.0808,0.0969
MITEY,0.0976,0.3734,0.1854
CNC,0.8106,0.2207,0.0716
COP,0.4713,0.1773,0.004
CCEP,0.4963,0.5732
NOK,1.0887,0.7056,0.6714
KO,0.0171,0.0968,0.0775
MMLP,0.7147,0.206
LSCC,0.0633,-0.106,-0.0664
NTAP,0.748,0.4869
BDN,-0.0507,-0.3243,0.0093
PVH,1.4336,2.1865,1.2032
TEAM,1.2605,0.9528,0.4503
FLCO,-0.0317,-0.0389
LYFT,0.4704,0.1552
GBT,-0.3657,0.141,0.1918
LHX,0.3151,0.0881
CRM,0.4832,0.2703,0.0564
EBS,-0.1421,0.2108
QSR,0.3925,0.0581
V,0.2,0.0607,0.2165
SYY,0.7002,0.3296,0.9784
ALLY,1.1117,0.7869
CHTR,0.3007,0.2608
NWN,-0.0566,0.1313
WSO,0.6512,0.5009,0.4852
GPN,-0.3256,0.044
GD,0.3877,0.1131,-0.038
PNC,0.7091,0.2077
ABEV,-0.4413,-0.3489,-0.4098
OFC,0.0358,-0.2172,0.0633
MRVL,0.6915,0.0443
APTV,0.2143,0.2139,0.1919
ITUB,-0.484,-0.2169,-0.142
DVN,-0.4098,-0.0888,0.0562
ED,-0.0054,-0.0046
ILMN,0.1693,0.3026,0.1971
HLPPY,-0.1612,-0.0489
WES,1.321,0.8885
ARNA,-0.0929,-0.0276
GOOG,0.6821,0.2437,1.1394
IVZ,0.6852,0.1915,0.2247
SPGI,1.0078,0.5074,0.4061
BRK-B,0.2024,0.1372,0.0233
MPLX,-0.3077,0.1811,0.1544
CYRX,1.4111,2.2733,0.832
VOD,0.3028,0.4273,0.0839
DXC,1.2474,1.1303,0.4071
HLT,0.3987,0.1652,0.2348
JAPAY,0.0182,-0.0172
ANZBY,1.0488,1.2733,0.3143
SYK,0.4725,0.2916,0.1969
TEVA,0.0058,0.1231
CVI,-0.3794,-0.2181,-0.4
BWXT,0.4517,0.5098,0.2227
RWEOY,0.7147,0.557,0.5618
STOR,0.3211,0.295
BOIVF,0.105,0.0956,-0.0735
BNTGY,1.4914,1.6097,1.1011
CMP,-0.0842,0.0444,-0.1406
DE,2.1883,1.024,0.4496
NXTG,0.3567,0.2553
QSY,-0.3443,-0.438,-0.5504
BUD,0.1661,0.1361,-0.022
VZ,0.0087,-0.0175,-0.0748
APH,0.3038,0.0782,0.119
DIA,0.2844,0.1208,0.071
TUP,-0.5543,-0.203,-0.0219
EDU,-0.889,-0.56
TMUS,0.3385,0.3184,0.2522
SQ,0.5366,1.2215,0.6108
GSK,-0.0974,-0.0425,-0.0424
PG,0.3135,0.1685,0.1186
AKAM,0.2395,0.107,0.2021
PM,0.2631,0.1295,0.4004
FIVE,0.1335,0.3505,0.5845
UBER,0.2452,0.359
USO,0.8091,0.2446
SU,-0.3781,0.0694,0.0382
BLDR,0.9269,0.5606
UNP,0.7579,0.4494,0.3405
EFX,0.6389,0.0638
BURL,0.6483,0.3055
TSLA,0.6104,0.3031,4.6673
NOW,0.6663,0.5628,0.1398
SPG,0.0294,-0.3086,-0.5611
KMB,0.0731,0.1599
SSL,-0.2271,-0.502,-0.629
AAWW,2.2469,1.0009,0.4611
CSLT,0.1745,-0.3744,-0.5587
RPM,-0.012,0.0079
LITE,0.0066,0.112
CG,-0.0578,0.0744,-0.0482
ENGGY,0.098,0.0873,0.2233
FDN,0.2243,0.0971
HYH,0.9869,0.6171,0.4589
HHC,0.2587,0.2321
MTDR,1.3061,-0.1423,-0.5877
AMD,0.4543,0.264
XLV,0.2564,0.0915
RCL,2.2134,2.6385,1.7651
IJH,0.3324,-0.0424,-0.0294
CIEN,0.0001,-0.0187
OLED,0.3013,0.4823
DUK,0.1906,0.0963
HPQ,0.1046,0.0745,0.035
DPM,0.1185,0.1681,0.0882
SBCF,0.7349,0.7376
DAL,0.0855,0.3875,0.0553
SGSOY,0.1417,-0.1068,-0.0545
GBIL,-0.002,-0.0032
WTW,0.3202,0.0849,-0.0348
AMLP,0.5904,0.1083
INTU,0.8862,0.4337,0.113
VRSN,0.2764,0.1743,0.276
AMAT,1.5128,0.4096
CVNA,0.7192,0.3844
SH,-0.4191,-0.3366,-0.227
MAS,0.2677,0.2608,0.1707
BOOT,2.0426,1.1324
MCO,0.2865,-0.057
WIW,0.1792,0.0781
POAHY,0.4953,0.6034
ZUO,0.054,-0.0295,-0.2293
MS,-0.0798,0.8118,0.2379
LH,0.4601,0.1436
CDLX,0.353,2.6386,1.0625
MMM,0.1102,0.0895,-0.3813
VIAC,0.1858,1.6371,0.1379
BMY,0.235,0.2167,0.1917
TLRY,0.5034,1.0198
BX,1.376,0.5605,1.1721
CIM,0.4016,0.4487,-0.0255
HUYA,-0.6335,0.3763,0.2566
FNF,0.4503,0.321
RNLSY,0.5603,1.8947,0.6794
LGND,1.1276,0.3464
MUR,1.7188,1.1815
UPS,-0.0624,0.1604,0.0239
USMC,0.3071,0.1593
NLY,-0.1547,-0.1289,-0.3125
RL,0.2727,0.3778,-0.0928
PAGP,-0.6109,-0.2496,-0.0161
BK,0.1716,-0.2414,-0.2699
PBFX,0.4079,0.3458
IYT,0.2376,0.1942,0.1182
XBI,0.1467,0.3207,0.1173
CAT,0.8232,0.2311,0.8637
FTNT,1.6116,0.6652,2.6026
AEP,-0.029,-0.0163,-0.0288
DHR,0.4924,0.1739,0.0065
EDIT,-0.0803,0.877,0.0941
ADDYY,0.4486,0.4238,0.3417
PBCT,-0.1666,-0.0359,-0.1068
O,0.1506,0.1548
JBAXY,1.1874,1.4813,0.7801
AAL,0.5858,0.3095
GNRC,1.2466,0.5818
G,0.2653,-0.2094,0.1608
TSCO,0.3965,0.024,0.2459
CCMP,-0.243,0.0429
TRV,0.4907,0.0939
SRVR,0.1458,0.0699
USMV,0.1365,0.0749
LDP,0.1401,0.0987
OLLI,-0.2622,0.6725,0.8906
CCI,0.3478,0.2035,0.1605
BLUE,-0.564,-0.2139
SPH,0.155,0.1245
BIIB,-0.2343,-0.1859,-0.165
PDCE,-0.1791,-0.7562,-0.517
DPZ,0.1873,0.0459
RSG,0.3631,0.1067
GLD,0.0492,0.1395
PRGO,-0.1867,-0.2422,-0.0553
IAU,-0.0647,-0.0632
HON,0.1288,0.0708,0.0425
FANUY,-0.1083,-0.043,0.2835
EMN,1.3754,0.6653
MAR,0.3861,0.2985
MPC,0.6327,0.1901,-0.2276
PANW,1.0837,0.4726,0.5966
ATASY,0.1768,0.1438
PSNL,0.1559,2.8614,0.9641
ETN,0.5252,0.2367,-0.0169
CRON,-0.0975,0.2566
TRNO,0.2852,-0.0048,-0.0462
PPL,-0.1693,-0.2172,-0.237
XHB,0.3899,0.3388
HMN,-0.096,-0.0508,-0.0293
LUMN,0.2956,0.4281
IJR,0.3933,-0.0992,0.0807
ANTM,1.142,0.504,0.0595
ACA,1.2568,0.8779,0.5181
NWSA,0.9779,0.8338,0.1119
ALNY,0.3009,0.2666
TCEHY,1.14,0.094,0.0771
DG,0.1419,0.12
ROST,0.1913,0.2179
SMG,1.4509,0.4872
ROP,0.4003,0.2224,0.119
ABCB,0.8858,0.8964
BBVA,-0.0025,-0.2915,-0.2821
NKLA,-0.7347,-0.6962
NATI,0.5948,0.7821,0.5265
ADP,0.3804,0.1886,0.1085
TMO,1.0144,0.5849,0.5048
ADYEY,1.1668,0.8193,1.3992
SPYG,0.406,0.2851,0.1278
WIX,-0.379,0.0228
IT,1.2155,0.5669,2.413
DPSGY,1.4488,1.6119,1.2272
AMWD,-0.1648,0.0302
BSX,0.3977,0.2002,0.1481
COVTY,0.915,1.5211,0.9154
PUBGY,1.6311,1.5341,0.4117
MTCH,0.4676,0.3709
FLR,-0.3582,0.0688,-0.0177
IBM.MX,0.0071,-0.0418,-0.0842
IQV,0.5299,0.4213
BFK,0.1514,0.1342,0.0352
PPG,0.1448,0.2322
ARMK,0.5851,0.1577
ENLAY,0.3885,0.4074
EAF,0.2688,0.1411,0.1208
TRP,0.3329,0.0952,0.0277
NTLA,2.9301,2.3505,0.4014
JEF,0.229,0.1427,-0.0625
MLCO,-0.3498,-0.0254
GLW,0.0892,0.0922,0.1437
BMRN,0.0193,0.0024,0.2701
NDAQ,0.6766,0.2062,0.1166
BBY,0.0059,0.0958
AZEK,0.1125,0.0584
BTI,0.0391,0.2401,0.0672
CAH,0.1817,0.2536,-0.002
BP,-0.1689,-0.2548,-0.3249
NSC,0.6232,0.3654,0.1382
CEF,0.1692,0.2515,0.4356
RDUS,-0.1508,-0.4057,0.1408
ORCL,0.6854,0.4102
MOS,0.1005,-0.5944,-0.2615
SNAP,2.516,1.3123
BCS,1.3829,1.6184,0.3622
STT,-0.2286,-0.0018,-0.0075
ENB,0.5705,0.2831,0.1
DOW,0.5936,0.3021,0.2303
NVCR,2.6128,0.0653,0.3633
NGG,0.3416,0.0533,-0.0021
VIAV,0.3819,0.1163
SGIOY,0.1268,-0.0225,-0.0099
HXL,0.357,0.2018
KHC,-0.1205,-0.0568,-0.0105
SAM,-0.2246,0.3565
COUP,-0.1785,0.2089
ADBE,0.3689,0.3686
ACGL,0.2723,0.1469
AMT,0.091,0.0537,0.6077
XYL,0.4277,0.3133
FMX,-0.1763,-0.1136,0.0208
USB,0.048,-0.092,0.0621
LVS,-0.1074,0.3664,0.0501
CR,1.5557,0.8703,0.2888
ITOT,0.447,0.246
RHI,0.197,0.7438,0.2672
MGM,4.576,3.3748,1.4881
HAE,-0.3506,0.1602
MSM,0.558,0.7101,0.2762
VEA,0.2442,-0.0525,0.0661
CTXS,-0.1899,0.1493
COHR,-0.3819,-0.4672,-0.2922
SI,5.8312,2.5467
TFFP,1.1318,1.7215
SDY,0.1663,0.0144,-0.1059
KYCCF,0.1268,0.0038,0.1537
ISD,0.1779,0.0791
VLP,-0.0406,-0.1182,-0.0633
EVVTY,1.1451,1.2815
SGAPY,-0.1555,-0.1693,-0.0649
LUV,-0.1078,0.0483,-0.1395
RTH,0.2835,0.1083
ECL,0.1718,0.1116
ORLT,0.4297,0.2136
IPWR,0.0718,0.365
RTX,0.3118,-0.0503
ROKU,1.9714,0.5738,0.1913
FAS,2.9633,1.7899
RODM,0.4011,0.2174
PCAR,-0.106,-0.2427,-0.0353
VDC,0.1882,0.1202,0.0848
TEF,-0.0738,0.0249,-0.2079
UBSI,0.0302,-0.0688,-0.3236
PAAS,-0.1268,0.0881
TDY,0.2137,0.0264,-0.1742
CENT,0.6227,0.3201,0.138
OSW,0.1735,0.4014
IFNNY,1.3281,1.7457,0.7774
PSX,-0.0145,-0.0278,-0.4938
ALLE,0.2548,0.5223,0.0967
INFY,0.4438,0.2195,0.0689
AMP,1.2074,0.5249
BMEZ,0.0219,0.4712,0.1341
APEN,4.2417,2.1028
DFS,1.8668,0.7636
GH,-0.1266,0.5518,0.2407
ZTS,0.3855,0.0974
GLOP,-0.1013,-0.3353
WLK,0.9829,0.5245,0.1938
MAT,0.7261,0.7606
ERIC,-0.0623,0.1741
BAH,-0.0059,-0.0523
LDNXF,-0.143,0.2777,0.0556
MMP,0.4544,0.2398,-0.0075
MGA,-0.0051,0.413,0.2145
CMA,0.4777,0.3432,-0.1349
AZN,0.4003,0.1567,0.0532
CRY,0.351,0.1043
HQY,0.1056,0.2362,-0.1596
XLNX,0.5497,0.2345
CVET,0.0145,0.68
XER.BE,0.2272,0.1196,0.001
DRI,0.0724,-0.0385,0.3113
ICUI,0.2752,0.1155
AXS,0.2745,0.3746
ROG,0.7926,0.8854
MSI,0.583,0.1814
XENT,-0.2945,-0.2908,-0.4994
ADI,0.4303,0.1303,0.11
THR,0.0252,0.0623
NWL,-0.6584,-0.5429,-0.4427
NTOIY,0.7172,1.6913,1.469
CSTL,-0.3778,0.1044
HTLD,0.0691,0.0266
MU,0.0541,0.5113,0.1204
ABMD,0.8889,0.5494,0.7202
GLP,1.2549,0.7522
WH,0.4179,0.115
COLD,-0.2104,0.0144,0.1043
VIG,0.3559,0.159,-0.0184
MMC,0.3618,0.2077
CLR,1.571,1.4445,1.0183
BLDP,-0.325,-0.1075
MDU,0.2517,-0.1161,-0.2024
BKU,0.1915,-0.1791,-0.1461
FISV,0.1816,-0.064
WMB,0.3528,0.1494
SRCL,-0.4193,-0.022,0.0506
LW,0.3794,0.2797
UMPQ,-0.0952,0.0138,-0.0535
PDM,-0.1386,-0.0767,-0.0097
WAFD,0.0144,0.0312,0.1474
JAPSY,0.034,0.3421,0.1255
VV,0.3279,0.1683
LNSTY,0.4889,0.4593,0.7054
LNC,1.6124,0.3365
LLY,0.3,-0.0104
SGEN,0.0778,0.3759,0.3438
TSN,0.3759,0.222
HRL,-0.0831,-0.0415
IEF,-0.0537,-0.0606
ENS,0.186,0.5061,0.1808
BNDX,-0.0055,-0.0029
RSPP,0.2438,0.2529
STX,0.7968,0.2741
IR,0.4916,0.4593
TMHC,0.324,0.2755,0.148
TWO,-0.5336,-0.6264,-0.6965
BNPQY,-0.3848,-0.231,0.0229
TFC,0.9027,0.5298
PLCE,-0.3009,-0.7473,-0.2921
CDAY,0.199,0.2911
FBC,0.3666,-0.3466,0.0602
SSNC,0.7877,0.5701,0.372
SPCE,0.8912,0.6977
CHGCY,1.3117,0.6559,0.0746
SCGLY,0.8351,0.7371
APO,0.5565,0.5111
AAGIY,0.2453,0.0569,0.4271
TCS,-0.6705,-0.5823,-0.114
HASI,0.2879,0.315
ASGN,1.613,0.6847
HVRRY,0.4106,0.5369,0.3637
IEMG,0.1587,0.1853
LPLA,1.0576,0.8186
VPU,-0.0472,-0.119,-0.1392
RDS-B,0.0656,-0.3131
VOPKY,-0.261,-0.1298
HXGBY,1.3949,1.2415,0.9076
DWDP,-0.286,-0.3018,-0.1318
BR,0.449,0.3778,0.3717
GWRE,0.2697,0.0914
AMG,0.03,0.2366,-0.0148
HACK,0.2968,0.2933,0.065
COF,0.4234,-0.0594,-0.3915
DLPH,0.1785,0.2915,0.1908
NWE,0.1225,-0.0166
TWST,0.7722,3.6023,1.2014
SPOT,0.0077,0.1832
BLK,0.5112,0.2083,0.6332
ORAN,-0.0301,0.1238
EW,0.5193,0.1789
AWK,0.2898,0.2706,0.094
BEN,0.4016,0.2459
CRNC,0.3906,0.1344
PTMC,0.2839,0.2205
MED,0.5433,-0.5108,-0.2779
AMBA,0.7943,0.0885,0.2086
STZ,0.4455,0.107
WTFC,1.11,0.2987
BHC,-0.0486,-0.2638,-0.353
DLTR,0.4585,0.1925
CBOE,0.0454,-0.1476
TWTR,1.8298,0.9961
EPD,0.2599,0.2512,0.185
TRIP,-0.2725,-0.234,-0.0541
INCY,-0.1993,-0.1312
MAXR,0.1055,0.0795
APLE,-0.0609,-0.6082,-0.0091
SMECF,0.1111,-0.1575,0.1801
SXYAY,1.3387,1.0784,0.7649
AROC,0.6397,0.5589
AMKBY,0.7213,0.3914
IAC,0.6183,0.6668
BOH,0.1758,0.2052
TROW,0.4768,0.4538,0.1078
FII,-0.0423,-0.0218,0.0678
IMBBY,0.1918,0.2631
ESNT,-0.0266,0.0634,0.1027
BOX,-0.285,-0.1275,-0.1665
TDOC,0.1667,1.4252,1.4891
EXR,0.3326,0.2372,0.0828
SWKS,0.5578,1.0049,0.5442
LVMUY,0.7767,0.4737,0.0422
GLAD,0.0191,0.066,-0.0458
KEY,-0.0577,0.1348,-0.0271
AGESY,0.0434,0.3808
PLYA,0.0062,-0.2104,-0.5017
SUPN,0.0887,0.2113
DTE,0.2503,0.0556,0.0359
ACIW,-0.0856,-0.0143,-0.3272
AIG,-0.2597,0.2519,0.068
